CR_ID,MONTHS_BALANCE,STATUS
5142793,-11,C
5117167,-8,C
5125218,-17,0
5029667,-51,0
5088945,-14,C
5113114,-16,C
5066775,-26,C
5029314,-45,0
5066705,-32,C
5022193,0,C
5068911,-10,C
5065693,-12,0
5104853,-16,0
5092448,-3,C
5054290,-9,C
5106047,-44,0
5085955,-45,0
5113990,-16,X
5061118,-15,C
5099987,-17,C
5062030,-25,X
5099805,-25,X
5033539,-7,C
5095370,-1,C
5111072,-8,C
5116316,-15,0
5029633,-24,C
5116674,-44,0
5079303,-10,0
5099974,-13,C
5061148,-51,X
5023544,-23,X
5125218,-2,C
5105143,-4,C
5009573,-14,X
5091330,-27,0
5113252,-37,C
5046497,-14,C
5024343,-11,C
5118146,-12,X
5118258,-29,0
5150063,-3,C
5036957,-2,0
5090032,-1,0
5029457,0,C
5111193,-29,0
5062685,-46,0
5126064,-42,C
5048282,-48,X
5009573,-18,X
5112654,-33,C
5054749,-2,C
5118418,-37,0
5036815,-8,C
5042220,-1,C
5010463,-26,0
5054718,-29,C
5090568,-2,C
5113269,-18,0
5092448,-29,C
5143042,-5,0
5037212,-13,C
5090152,-13,C
5054749,-1,C
5136031,-17,C
5136031,-6,C
5112909,-33,0
5042295,-36,0
5054149,-19,0
5029514,-6,C
5078905,-25,C
5045695,-28,0
5067169,-20,0
5089104,-36,C
5113731,0,C
5135513,-39,0
5149705,-43,C
5050645,-31,C
5104853,-3,0
5053167,-29,0
5116623,-32,X
5078912,-10,0
5088949,-35,0
5089470,-23,0
5054362,-9,C
5023543,-15,0
5095370,-22,C
5033648,-8,C
5126299,-20,C
5095790,-41,C
5089617,-4,X
5056236,-17,C
5118256,-9,X
5010635,-4,C
5090030,-9,0
5042295,-42,0
5090152,-29,0
5023543,-9,C
5065628,-15,X
5091256,-26,X
5142881,-13,0
5088671,-40,0
5126238,-17,C
5054733,-8,0
5125217,-12,0
5089819,-8,0
5105669,-33,0
5145724,-38,0
5045624,-1,C
5095790,-34,C
5125352,-7,C
5068899,-46,0
5068470,-10,C
5113990,-32,X
5112654,-29,C
5056143,-11,X
5126299,-10,C
5036485,-13,X
5135728,-31,0
5090445,-28,C
5116643,-22,0
5117444,-51,0
5132292,-7,0
5113990,-34,X
5149491,-23,C
5022795,-24,C
5113987,-43,C
5042020,-4,0
5115711,-17,C
5086040,-6,X
5126552,-6,0
5118500,-2,0
5116674,-50,0
5010315,-19,X
5024484,-56,0
5097026,-32,0
5117963,-16,0
5024158,-17,0
5142984,-15,C
5089635,-40,1
5048325,-43,X
5117799,-56,X
5061700,-38,C
5048045,-21,C
5053374,-32,C
5118500,-1,0
5118500,-3,0
5089635,-55,0
5126064,-22,C
5066919,-48,X
5091824,-7,C
5024095,-6,C
5089236,-22,C
5143042,-4,X
5095383,-24,0
5036733,-26,C
5091548,-10,0
5089421,-18,C
5041625,-7,X
5023544,-1,X
5066775,-2,C
5010746,-45,0
5112662,-21,1
5149892,-24,C
5041221,-6,C
5117963,-5,C
5096238,-6,C
5033648,-18,C
5118218,-4,X
5112932,-13,0
5067502,-13,C
5024801,-23,X
5022583,-1,C
5046497,-2,C
5041609,-23,C
5149638,-21,C
5142910,-12,0
5062737,-2,X
5090445,-33,0
5042220,-9,C
5118258,-16,C
5046497,-9,C
5022642,-9,0
5092448,-43,0
5068107,-39,C
5135668,-12,0
5089532,-32,0
5024777,-38,0
5105143,-34,C
5068261,-30,0
5009570,-52,X
5115577,-38,C
5069180,-6,C
5036733,-31,C
5067780,0,0
5126248,-20,C
5116397,-23,X
5125737,-43,C
5029314,-32,C
5113252,-42,0
5142910,-15,0
5132790,-34,0
5125600,-11,C
5132292,-2,0
5118261,-10,C
5090030,-6,1
5126382,-8,C
5022610,-4,0
5009570,-16,X
5116814,-5,X
5065358,-1,C
5092272,-31,0
5089268,-9,C
5078817,-8,0
5037300,-30,C
5116704,-17,0
5089909,-13,C
5136031,-30,0
5116009,-7,C
5090270,-8,0
5048018,-17,C
5045945,-4,C
5054290,-37,C
5056084,-34,0
5089647,-12,C
5139549,-16,C
5096346,-27,C
5126299,-35,1
5116397,-22,X
5095790,-25,C
5126552,-14,0
5126303,-6,C
5054718,-24,C
5036816,-1,0
5149636,-1,X
5145724,-11,C
5051125,-5,C
5142984,-11,C
5053483,-28,C
5029667,-26,C
5024453,-2,X
5126835,-33,X
5036485,-39,X
5143216,-2,0
5036987,-25,X
5050479,-21,C
5009031,-9,X
5099751,-26,C
5115711,-14,C
5066498,-44,0
5115711,-20,0
5069004,-26,C
5126248,0,C
5106047,-36,C
5033722,-17,0
5088834,-26,C
5096346,-10,C
5096859,-41,X
5048018,-4,C
5029598,-39,X
5091345,-7,0
5065539,-43,X
5089509,-1,C
5132464,-22,0
5054362,-26,C
5117481,-7,0
5068261,-29,0
5116674,-17,C
5113990,-25,X
5105143,-2,C
5068037,-34,0
5054475,-26,0
5089635,-33,0
5115577,-44,0
5024777,-13,1
5090445,-27,C
5010929,-9,X
5091862,-28,0
5061187,-4,0
5091862,-30,0
5115451,-14,C
5089236,-18,C
5041221,-5,C
5022202,-19,C
5045624,-4,C
5111072,-25,0
5046353,-35,X
5010578,-27,X
5010746,-39,0
5045493,-6,0
5024484,-4,C
5126527,-48,C
5142490,-30,C
5126248,-27,C
5091862,-5,C
5068037,-32,0
5033770,-41,X
5112663,-25,0
5061707,-45,C
5099987,-7,C
5021701,-40,X
5089236,-12,C
5090270,-7,0
5090270,-1,0
5118638,-40,X
5024484,-51,C
5091862,-14,0
5090030,-14,0
5089104,-4,C
5099845,-12,C
5054733,-2,C
5137251,-19,C
5136943,0,C
5096163,-3,C
5096554,-27,0
5033770,-14,C
5090568,-28,C
5054475,-23,0
5069397,-16,0
5062737,-12,X
5136031,-19,C
5105056,-6,C
5069180,0,C
5095790,-23,C
5135513,-31,0
5105402,-6,C
5061692,-1,0
5091330,-33,0
5106047,-39,0
5142807,-3,X
5022610,0,0
5126248,-31,C
5092272,-24,0
5137251,-29,C
5062504,-1,C
5042220,-35,0
5132415,-23,0
5117178,-13,X
5023534,-26,C
5053705,-8,C
5024777,-25,1
5090030,-12,0
5048282,-7,X
5092380,-2,1
5089909,-6,C
5126303,-23,C
5024777,-11,0
5112799,-25,0
5042300,-1,C
5143595,-18,C
5056143,-26,X
5009096,-18,C
5125214,-17,C
5089268,-13,C
5089909,-20,C
5118258,-25,0
5091970,-9,0
5113745,-43,X
5112662,-20,1
5028494,-13,0
5028600,-20,X
5113252,-45,0
5092013,-13,0
5042300,-4,0
5046497,-13,C
5116623,-14,X
5126248,-7,C
5029759,-41,0
5105754,-17,0
5050645,-27,C
5135668,-15,0
5046234,-30,C
5022193,-38,0
5010635,-21,C
5054733,-25,0
5118365,-3,C
5113745,-31,C
5053362,-13,C
5067915,-4,0
5041165,-37,0
5089268,-17,C
5114239,-10,0
5090468,-14,0
5053705,-25,0
5096238,-23,C
5142490,-19,C
5023986,-8,0
5091589,-3,C
5041609,-52,X
5105702,-1,X
5126349,-13,3
5112932,-39,0
5041625,-5,X
5125217,-17,0
5112654,-28,C
5117612,-12,X
5112662,-23,1
5117799,-53,X
5054399,-1,X
5118258,-14,C
5089421,-8,C
5022193,-53,0
5125352,-15,C
5062685,-8,X
5090903,-30,C
5091824,-9,C
5143064,-37,C
5058382,-3,0
5126527,-38,C
5024095,-36,C
5048282,-2,X
5046353,-39,X
5061148,-10,C
5115957,-8,0
5125737,-45,0
5033722,-8,0
5023398,-9,C
5010428,-19,C
5022545,-52,X
5117167,-27,C
5056236,-19,C
5024158,-14,0
5118261,-43,0
5079167,-5,5
5143603,-5,C
5048018,-24,C
5085983,-3,0
5053005,-1,0
5118261,-26,0
5022859,-24,C
5143595,-32,C
5112654,-32,C
5135728,-30,0
5067502,-7,C
5022202,-6,C
5105669,-40,0
5078912,-17,X
5024343,-7,C
5022506,-22,0
5051125,-1,C
5146458,-16,X
5028631,-4,C
5038610,-13,0
5126349,-39,X
5113252,-41,0
5115523,-14,C
5113781,-13,X
5135513,-25,C
5045689,-10,0
5089470,-20,0
5061118,-3,C
5149271,-49,0
5066705,-31,C
5116674,-18,C
5143595,-36,0
5126714,0,0
5145724,-4,C
5146458,-9,C
5041910,-43,C
5022642,-8,C
5041117,-40,X
5126527,-46,C
5051125,0,C
5062726,0,0
5053167,-14,0
5023544,-22,X
5139548,-17,0
5126325,-6,C
5045367,-1,0
5105056,-7,C
5037300,-28,C
5041363,-31,X
5062737,-22,X
5067570,-2,C
5135636,-4,5
5113781,-9,X
5054738,-1,X
5053167,-10,C
5139549,-2,C
5089049,-14,C
5105554,-4,C
5042295,-39,0
5089253,-4,C
5096827,-28,C
5089503,-9,0
5085781,-40,0
5105143,-5,C
5118418,-30,C
5089647,-17,0
5096163,-22,C
5068911,-11,1
5023544,-8,X
5036986,-1,0
5113387,-45,0
5125352,-19,C
5024484,-41,C
5125218,0,C
5113269,-54,0
5112909,-36,0
5089470,-24,0
5090140,-3,X
5117167,-45,0
5095370,-17,C
5046271,0,X
5118146,-26,X
5068261,-31,0
5067557,-1,0
5029127,-28,C
5126123,-21,0
5115451,-37,C
5062685,-14,X
5033770,-24,C
5021642,0,C
5135707,-8,0
5096238,-45,C
5142987,-41,1
5036733,-38,C
5091589,-13,C
5021701,-54,X
5008955,-1,0
5066775,-13,C
5095334,-46,0
5118146,-39,X
5126349,-36,0
5099974,-16,C
5037300,-23,C
5050645,-24,C
5046234,-20,C
5145724,-2,C
5023542,-4,0
5054165,-30,0
5062737,-13,X
5046497,-7,C
5143137,-19,0
5042295,-30,0
5010746,-12,C
5115711,0,C
5118146,-43,X
5065348,-14,C
5078817,-12,X
5024777,-6,C
5036485,-43,X
5135707,-10,0
5010647,-5,0
5142984,-26,0
5117167,-21,C
5045493,-1,0
5135728,-28,0
5088834,-27,C
5095120,-29,X
5118261,-12,C
5105056,-27,C
5142910,-20,0
5028494,-5,0
5105754,-19,0
5125217,-4,C
5089252,0,C
5042220,-7,C
5118258,-21,0
5062685,-52,0
5089470,0,C
5056143,-9,X
5096859,-36,0
5054733,-20,0
5116009,-24,0
5146407,-33,0
5113781,-3,X
5010746,-15,C
5089049,-34,X
5099751,-28,C
5149272,-16,0
5024696,-4,0
5114057,-34,C
5088998,-1,C
5089909,-11,C
5112654,-7,C
5009573,0,X
5009570,-29,X
5061707,-28,C
5069180,-14,0
5078905,-27,C
5126552,-13,0
5008810,-20,0
5041363,-13,X
5116397,-19,X
5115577,-43,0
5143595,-38,0
5090568,-22,C
5089623,-30,0
5088949,-38,0
5099974,-29,C
5033648,-31,C
5036485,-7,X
5033869,-6,0
5090445,-19,C
5091970,-10,0
5010731,-27,0
5139549,-23,C
5126731,-17,C
5053374,-10,C
5058527,-22,C
5065644,-43,X
5022795,-1,C
5065628,-8,X
5090140,-29,X
5037300,-20,C
5090140,-22,X
5112888,-5,X
5050645,-15,C
5091004,-13,C
5028245,-5,X
5048045,-19,C
5116814,-6,X
5099948,-17,C
5111193,-30,0
5135656,-9,0
5146458,-6,C
5069392,-11,0
5089018,-12,X
5113990,-18,X
5067502,-8,C
5149271,-33,C
5089509,-37,C
5069004,-22,C
5056143,-32,X
5056084,-36,0
5095228,-7,0
5066417,-10,1
5024242,-7,X
5053374,-31,C
5048045,-8,C
5095730,-1,0
5062744,-10,X
5024484,-24,C
5022859,-38,X
5126062,-6,0
5132924,-23,0
5008810,-22,0
5029361,-42,X
5143137,-4,C
5116674,-15,C
5112662,-8,C
5036485,-26,X
5095730,-4,0
5118261,-40,0
5112663,-3,C
5091589,-15,X
5079106,-12,0
5045640,-2,C
5090445,-30,C
5033770,-32,0
5053167,-12,C
5024453,-26,X
5099805,-8,X
5061148,-39,0
5091256,-7,X
5024484,-27,C
5054149,-10,0
5023534,-31,C
5126238,-18,C
5062030,-17,0
5067780,-10,X
5096758,-12,0
5096238,0,C
5024158,-23,0
5038670,-1,0
5068310,-24,0
5132464,-7,0
5050645,-18,C
5095370,-16,C
5095334,-3,C
5067557,-32,0
5118500,0,0
5142490,-15,C
5023544,-24,X
5088043,-35,C
5061700,0,C
5142987,-7,C
5054399,-8,X
5113114,-18,C
5106047,-31,C
5114393,-8,0
5054290,-1,C
5010463,-7,C
5089465,-15,C
5143595,-23,C
5090270,-19,0
5024453,-15,X
5022193,-8,C
5022642,-13,0
5099805,-4,0
5068470,-7,C
5051125,-29,C
5054290,-38,C
5142240,-14,1
5069455,-15,0
5096933,-49,0
5046234,-21,C
5089104,0,C
5126303,-29,C
5105056,-33,C
5126835,-34,X
5126835,-41,X
5065426,-29,0
5062030,-37,X
5033740,-3,X
5089635,-51,0
5132292,-3,0
5149491,-25,C
5036815,-16,0
5024095,-31,C
5062515,-15,0
5118418,-1,C
5088946,-10,C
5067780,-5,X
5113010,-3,0
5139548,-16,0
5053167,-36,X
5094924,-22,0
5115591,-16,C
5041165,-41,0
5125737,-44,C
5024777,-14,0
5096758,-2,C
5096827,-13,C
5036816,-3,0
5089787,-7,C
5090032,-4,0
5009031,-12,0
5068374,-28,0
5142490,-3,C
5054733,-22,0
5065644,-25,X
5089635,-7,0
5023280,-15,C
5024484,-39,C
5010635,-26,C
5149638,-19,C
5065348,-32,C
5058527,-32,0
5088998,-17,0
5089787,-9,C
5091548,-22,0
5118418,-28,C
5022202,-2,C
5024950,-29,X
5010315,-15,0
5061700,-9,C
5105669,-11,X
5010578,-4,X
5068037,-37,0
5091740,-20,C
5149491,-20,C
5137251,-2,C
5023280,-12,C
5091589,-26,X
5096859,-38,X
5068899,-39,0
5062504,-11,C
5115523,-33,C
5095790,-28,C
5126731,-25,C
5118146,-30,X
5091004,-26,0
5022817,-9,X
5090857,-35,C
5042020,-14,0
5068107,-19,C
5079068,-17,C
5125556,-8,0
5085983,-4,0
5048018,-7,C
5022202,-36,0
5105056,-11,C
5068107,-34,C
5096554,-2,C
5067557,-10,0
5036485,-56,X
5053705,-22,0
5036815,-2,C
5021642,-1,C
5033648,-27,C
5111072,-2,C
5008810,-2,C
5029598,-37,X
5136031,-16,C
5037300,-34,0
5024801,-35,X
5149630,-3,0
5090140,-38,X
5135636,-25,X
5074653,-2,C
5024343,-3,C
5041221,-12,C
5089509,-3,C
5112654,-12,C
5008900,-29,C
5096827,-25,C
5029514,-2,C
5113990,-13,X
5089253,-2,C
5113387,-16,C
5010635,-2,C
5113114,-12,C
5033539,-25,C
5010731,-11,C
5095120,-25,X
5089509,-22,C
5126552,-17,X
5067726,-20,0
5105669,-9,X
5142490,-38,0
5041363,-19,X
5095370,-13,C
5028631,-2,C
5035431,-8,0
5114592,0,0
5115577,-29,C
5062685,-10,X
5139548,-15,0
5010635,-16,C
5125978,-22,0
5090445,-24,C
5099974,-20,C
5092448,-1,C
5053362,-19,C
5048282,-22,X
5089942,-24,0
5149210,-16,C
5056084,-27,0
5068310,-12,C
5135513,-11,C
5115451,-47,0
5054762,-25,0
5125352,-41,0
5105669,-20,X
5105143,-24,C
5118258,-56,0
5010253,-29,X
5010428,-15,C
5089819,-7,0
5113387,-24,C
5096238,-30,C
5024484,-47,C
5142984,-6,C
5092448,-32,C
5047820,-29,0
5118365,-11,C
5062030,-10,X
5089470,-4,C
5010315,-20,0
5113269,-48,0
5022795,-26,C
5126303,-17,C
5068310,-10,C
5022795,-41,0
5105669,-50,X
5041910,-53,C
5106047,-23,C
5118258,-37,0
5117799,-2,C
5111072,-6,C
5113990,-28,X
5054165,-38,0
5092448,-19,C
5143216,-4,0
5054149,-35,0
5094967,-6,C
5135636,-44,X
5054749,-7,0
5069397,-8,0
5118638,-42,X
5066775,-14,C
5062030,-19,0
5045945,-6,C
5137251,-26,C
5091004,-19,C
5029014,-12,0
5126248,-40,0
5142984,-14,C
5126382,-26,C
5126552,-34,X
5061700,-19,C
5036733,-37,C
5106047,-40,0
5115577,-14,C
5010578,-21,X
5149491,-32,C
5149705,-38,C
5045687,-6,C
5010578,-11,X
5113745,-35,C
5089000,0,C
5033770,-45,X
5024801,-5,X
5061707,-11,C
5089465,-50,X
5069004,-31,0
5136031,-11,C
5024158,-28,0
5008955,-3,0
5088945,-28,0
5065348,-39,C
5135513,-37,0
5061700,-41,C
5125214,-7,C
5118261,-11,C
5048045,-34,0
5118261,-22,0
5115591,-31,0
5105669,-6,X
5112799,-11,1
5135668,-5,X
5112662,-10,C
5068107,0,C
5029073,-1,0
5096859,-23,0
5091970,-2,C
5118365,-25,C
5054718,-35,0
5029014,-7,0
5053362,-37,0
5053483,-32,C
5048282,-41,X
5033722,-10,0
5112888,-3,X
5090140,-21,X
5022193,-21,0
5022193,-29,0
5068107,-47,0
5145724,-40,0
5113010,-2,0
5089000,-37,0
5142490,-5,C
5067557,-24,0
5089236,-17,C
5092260,0,C
5096554,-16,0
5068899,-33,C
5112909,-42,0
5116036,-6,5
5126835,-18,X
5113252,-33,C
5135513,-10,C
5022817,-5,X
5022752,-37,C
5009570,-51,X
5115523,-40,0
5113252,-40,1
5047933,-12,0
5033722,-50,X
5094924,-8,C
5090903,-25,C
5062515,-1,C
5118365,-1,C
5033539,-21,C
5096238,-56,0
5126064,-37,C
5024484,-49,C
5126299,-1,C
5089421,-27,0
5022583,-40,C
5105621,0,0
5112932,-9,0
5029633,-32,0
5010578,-30,X
5042220,-20,C
5045085,-8,0
5136943,-3,C
5045624,-7,0
5089623,-15,0
5053167,-26,0
5091042,-10,0
5139500,-3,C
5041609,-19,C
5069280,-15,0
5092022,-4,X
5089623,-1,0
5090140,-4,X
5090030,-21,0
5149705,-51,0
5114522,-23,0
5033722,-31,0
5008900,-18,C
5126238,-10,C
5024801,-34,X
5149271,-35,C
5136031,-18,C
5094967,-55,X
5065740,-7,0
5046351,-22,X
5096238,-20,C
5135636,-22,X
5062685,-33,1
5114429,-10,X
5135636,-17,X
5143595,-13,C
5054718,-30,C
5061072,-18,0
5065628,-38,X
5115577,-31,C
5125978,-10,C
5041363,-20,X
5008810,0,C
5142910,-17,0
5053167,-35,X
5089532,-24,C
5126123,-23,0
5054290,-11,C
5028639,-12,0
5068374,-25,0
5065348,-55,X
5009096,-4,C
5126248,-18,C
5089018,-9,0
5022193,-43,0
5078905,-29,C
5010127,-10,C
5090445,-8,C
5089470,-37,X
5142304,0,0
5061961,-25,X
5041625,-11,X
5022193,-15,1
5074653,-12,C
5112888,-10,X
5022202,-29,C
5008897,-19,C
5090903,-19,C
5029314,-46,0
5085781,-41,0
5095120,-16,X
5046497,-21,C
5089465,-38,0
5028631,-17,C
5054762,-19,0
5050645,-40,0
5051125,-13,C
5112663,-27,0
5048018,-32,0
5022859,-8,C
5135656,-8,0
5033770,-25,C
5115523,-36,0
5135636,-43,X
5066498,-46,0
5021642,-5,0
5096933,-30,C
5023534,-25,C
5091042,-7,0
5036987,-7,X
5067169,-29,0
5149210,-34,C
5056143,-2,X
5028631,-3,C
5025212,-25,0
5096238,-32,C
5115995,-5,C
5132924,-18,0
5069080,-18,0
5091548,-7,0
5048282,-39,X
5086040,-10,X
5090030,-8,1
5068261,-36,0
5022752,-29,C
5125260,-1,X
5149271,-37,C
5146407,-35,X
5089532,-8,C
5118146,-24,X
5095790,-22,C
5111072,-9,C
5126527,-40,C
5090140,-20,X
5089819,-14,0
5024484,-46,C
5085955,-33,C
5088946,-24,0
5068722,-4,1
5117481,-14,0
5099974,-23,C
5067502,-2,C
5067557,-3,0
5068470,-38,0
5052899,-17,X
5117612,-13,X
5051125,-4,C
5105056,-40,0
5089470,-15,C
5090270,-9,0
5054294,-32,C
5095334,-36,C
5112932,-15,0
5061118,-21,C
5112651,-2,X
5139497,-5,X
5125352,-23,C
5024095,-38,C
5126064,-45,0
5024950,-19,0
5135636,-31,X
5010428,-11,C
5053483,-42,0
5029314,-19,C
5126349,-7,0
5022859,-34,X
5053483,-31,C
5095790,-42,C
5137087,-1,C
5042295,-33,0
5105143,-31,C
5126299,-6,C
5139549,-32,0
5068971,-45,X
5088998,-15,C
5099987,-9,C
5113745,-38,C
5112909,-35,0
5010746,-11,C
5090152,-39,0
5091589,-5,C
5068470,0,C
5118177,-8,0
5047810,-17,C
5145724,-28,C
5135252,-9,X
5088834,-31,C
5091052,-2,X
5126248,-26,C
5069455,-8,C
5058382,-1,0
5042295,-41,X
5045085,-10,0
5038670,-6,0
5024158,-19,0
5139549,-7,C
5010315,-11,0
5099751,-34,C
5050479,-4,C
5092272,-42,0
5038751,-46,0
5053362,-22,C
5135691,-9,0
5117919,-1,X
5095334,-26,C
5029633,-2,C
5062504,-18,C
5090030,-15,0
5142987,-40,0
5069080,0,1
5117167,-48,0
5078905,-26,C
5021476,-1,0
5089635,-16,0
5050645,-35,C
5149695,-9,0
5023544,-11,X
5048045,-5,C
5089635,-8,X
5024484,-10,C
5112888,-6,X
5010428,-4,C
5068470,-28,C
5053167,-38,X
5112651,-27,0
5105056,-41,0
5024242,-8,X
5132464,-21,0
5095334,-4,C
5010253,-8,C
5126835,-11,X
5065628,-9,X
5089909,-26,1
5045640,-36,0
5010578,-35,X
5069392,-27,X
5115577,-23,C
5115412,-4,0
5024484,-22,C
5069004,-1,C
5054733,-26,0
5150049,0,2
5042052,-7,X
5089623,-39,X
5024158,-12,C
5010746,-38,X
5008810,-19,X
5069392,-18,0
5054733,-10,0
5116643,-26,0
5068911,-19,0
5146407,-31,X
5117919,-8,0
5024095,-45,0
5089623,-27,0
5143595,-40,0
5041363,-38,X
5091548,-17,0
5085781,-36,0
5115591,-22,0
5132464,-9,0
5095730,-3,0
5126382,-7,C
5092272,-36,0
5116643,-10,0
5028600,-21,X
5089623,-26,0
5118257,-5,0
5061700,-7,C
5050645,-7,C
5118365,-9,C
5149705,-36,C
5136956,-32,0
5062685,-21,0
5105669,-43,X
5037300,-31,C
5067557,-20,0
5112932,-20,0
5062504,-5,C
5046503,-20,0
5142490,-39,0
5054290,-15,C
5035431,-6,0
5010315,-27,0
5132635,-31,0
5062515,-7,C
5041221,-3,C
5137261,-7,C
5065644,-40,X
5113990,-41,X
5010746,-33,0
5089421,-15,C
5041165,-36,X
5105702,-6,X
5096163,-20,C
5095570,-4,C
5046234,-35,0
5042300,-15,0
5116674,-37,C
5010635,-32,C
5117444,-59,0
5118146,-35,0
5116674,-12,C
5125679,-1,0
5142984,-24,0
5149491,-24,C
5142630,-5,0
5069455,-14,0
5149272,-1,C
5009877,-1,X
5118365,-2,C
5126299,-24,C
5090857,-16,C
5142240,-18,0
5029633,-10,C
5117963,-17,0
5062685,-45,0
5114057,-22,C
5024095,-14,C
5024095,-12,C
5116623,-26,X
5118146,-37,0
5113869,-54,0
5096554,-19,0
5078905,-20,C
5051080,-12,X
5126552,-35,X
5113781,-14,X
5089104,-2,C
5041910,-49,C
5146458,-13,X
5149491,-18,C
5029127,-41,0
5118261,-31,0
5116009,-8,C
5089942,-10,C
5088835,-17,0
5126527,-42,C
5089465,-28,C
5089623,-4,0
5088834,-33,C
5054362,-3,C
5143595,-5,C
5022202,0,C
5118365,-24,C
5149892,-38,0
5118146,-34,0
5137261,-8,C
5078817,-11,0
5047933,-18,0
5116036,-33,X
5091004,-6,C
5092013,-8,0
5116316,-8,C
5096554,0,C
5028631,-14,C
5068374,-26,0
5024095,0,C
5143581,-19,X
5036485,-6,X
5113269,-38,0
5106047,-28,C
5054362,-39,0
5042295,-24,0
5068899,-35,C
5025781,-57,0
5053483,-36,C
5041609,-51,0
5035995,-40,0
5135728,-9,0
5022506,-1,0
5099751,-45,0
5117481,-1,1
5116316,-9,C
5146458,-5,C
5135636,-13,X
5089509,-28,C
5065628,-32,X
5029633,-28,C
5022202,-18,C
5085781,-28,0
5053362,-29,C
5041609,-29,C
5050645,-25,C
5009096,-5,C
5028600,-15,X
5118258,-28,0
5046497,-10,C
5022795,-8,C
5126248,-16,C
5135636,-16,5
5046353,-23,X
5099948,-48,0
5117167,-47,0
5106047,-17,C
5096554,-7,C
5068310,-23,C
5142304,-16,0
5090568,-31,C
5105702,-13,X
5091862,-17,0
5061961,-10,X
5061148,-34,C
5118418,-12,C
5089000,-25,C
5047820,-35,0
5089552,-7,0
5089253,-9,0
5135694,-3,0
5036987,-17,X
5036485,-41,X
5079167,-19,0
5010681,-11,0
5061072,-11,0
5051125,-12,C
5024777,-41,0
5066498,-27,C
5068470,-42,0
5126238,-1,C
5068971,-50,0
5135707,-18,X
5105669,-23,X
5061707,-15,C
5132291,-27,0
5094924,-20,0
5065348,-53,X
5041910,-48,C
5024777,-2,C
5068470,-22,C
5028600,0,X
5069004,-4,C
5053483,-30,C
5135728,-1,0
5056236,-42,0
5021650,-6,C
5065644,-32,X
5069397,-25,0
5091740,-25,0
5028600,-1,X
5096346,-39,0
5050479,-26,0
5118418,0,C
5091970,-6,C
5089942,-8,C
5045139,-20,0
5115698,-31,X
5096827,-43,0
5132291,-19,0
5118146,-7,X
5010746,-28,X
5113114,-10,C
5126325,-27,0
5066775,-38,0
5061707,-47,C
5089503,-5,C
5066417,-13,0
5074653,-38,0
5096859,-34,0
5041221,-15,C
5089000,-14,C
5099948,-33,C
5118146,-46,X
5117963,-19,0
5050748,-5,C
5061148,-31,C
5065539,-46,X
5139500,-7,C
5069004,-3,C
5135636,-38,5
5042220,-31,0
5024484,-44,C
5137261,-17,0
5149210,-17,C
5068107,-10,C
5047810,-15,C
5036567,-4,0
5033539,-8,C
5023542,-3,0
5010746,-50,X
5028600,-3,X
5046497,-1,C
5149210,-33,C
5054165,-29,0
5142793,-1,C
5091330,-24,1
5091345,0,0
5114393,-1,C
5091548,-21,0
5092272,-28,0
5069004,-7,C
5023544,-21,X
5149695,-15,0
5095334,-1,C
5091589,-7,C
5010315,-9,X
5050479,-7,C
5054362,-5,C
5112662,-24,1
5054475,-9,X
5105702,-8,X
5090152,0,C
5149636,-17,X
5096859,-14,0
5068470,-23,C
5046503,-4,C
5033539,-10,C
5041363,-30,X
5033722,-30,0
5115711,-6,C
5041363,-33,X
5010315,-24,0
5096933,-26,C
5047892,-10,X
5010127,-4,C
5053362,-32,0
5023986,-12,0
5139500,-8,C
5112651,-31,0
5112932,-35,0
5054165,-26,0
5022202,-40,0
5125737,-52,0
5118365,-15,C
5047933,-25,0
5069397,-27,0
5022752,-40,0
5126382,-14,C
5118258,-52,0
5062030,-14,X
5008897,-22,C
5068261,-38,0
5091330,-22,C
5099948,-18,C
5094967,-51,X
5062685,-7,0
5061707,-12,C
5053226,-32,C
5111072,-33,0
5096518,-3,C
5068722,-2,C
5125218,-9,C
5125737,-20,C
5117167,-16,C
5022545,-42,X
5126382,-3,C
5092448,-16,C
5050748,-11,C
5074653,-17,C
5054165,-31,0
5116623,-46,X
5126248,-25,C
5051125,-7,C
5099778,-15,C
5029598,-41,X
5126064,-6,C
5115523,-28,C
5068470,-29,C
5010746,-27,0
5010463,-10,C
5046503,-12,C
5023534,-40,0
5096163,-16,C
5095370,-28,C
5142987,-20,C
5024801,-17,X
5078817,-5,0
5061148,-32,C
5111072,-14,C
5029314,-33,C
5149271,-20,C
5114384,-5,C
5118258,-24,0
5092013,-20,0
5048282,-17,X
5029314,-18,C
5028639,-7,0
5022541,-5,0
5115412,-8,0
5115451,-16,C
5023130,-9,X
5125352,-42,0
5139394,-5,X
5010647,-12,0
5148996,-16,C
5009573,-9,X
5090468,-2,0
5045640,-37,0
5117799,-35,X
5142881,-10,0
5042220,-15,C
5061692,-2,0
5097026,-33,0
5139548,-4,C
5053374,-2,C
5091052,-7,X
5117963,-6,C
5066775,-39,0
5029598,-47,0
5089942,-4,C
5024343,-4,C
5022193,-9,0
5139548,-8,C
5069280,-31,0
5061148,-16,C
5091004,-7,C
5135252,-22,0
5090152,-5,C
5089623,-41,X
5142793,-19,C
5118638,-53,X
5029667,-24,C
5078905,-19,C
5095163,-23,0
5056143,-23,X
5096933,-42,1
5022583,-19,C
