APP_ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6213150,F,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12161,-4280,1,0,0,0,Laborers,4.0
5839638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21779,365243,1,0,0,0,,2.0
6021953,M,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-18661,-4721,1,1,0,0,Drivers,2.0
5907609,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22883,365243,1,0,0,0,,2.0
6604901,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9339,-559,1,0,1,1,Sales staff,2.0
6153299,F,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,-11039,-1071,1,0,1,0,Core staff,3.0
6742093,F,N,N,0,175500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14407,-2322,1,0,0,0,Sales staff,2.0
6124860,F,N,Y,2,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,-14016,-238,1,0,0,0,Sales staff,4.0
6529337,F,N,Y,2,135000.0,State servant,Higher education,Single / not married,House / apartment,-11881,-1749,1,0,0,0,Managers,3.0
7343284,M,N,N,2,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-14649,-3429,1,0,0,0,Drivers,3.0
6262301,F,N,Y,0,211500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23309,365243,1,0,1,1,,1.0
5701983,F,Y,Y,0,292500.0,Working,Secondary / secondary special,Widow,House / apartment,-13661,-4816,1,0,1,0,Medicine staff,1.0
6486108,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-14735,-4253,1,0,0,0,High skill tech staff,2.0
6367904,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17922,-515,1,0,0,0,Security staff,2.0
5822503,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14413,-2974,1,0,0,0,,1.0
6727959,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-15507,-8576,1,0,1,0,High skill tech staff,2.0
6692743,M,Y,Y,1,184500.0,Working,Secondary / secondary special,Married,House / apartment,-16142,-456,1,0,0,0,High skill tech staff,3.0
6660922,F,N,Y,1,112500.0,Pensioner,Higher education,Single / not married,House / apartment,-17841,365243,1,0,1,0,,2.0
6223594,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,With parents,-9448,-1240,1,0,0,0,Laborers,1.0
5752861,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-13834,-3256,1,0,1,0,Managers,2.0
6107081,F,N,N,0,292500.0,State servant,Secondary / secondary special,Separated,House / apartment,-20310,-7174,1,1,0,1,Managers,1.0
6531944,M,Y,N,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-14313,-4606,1,1,1,0,Drivers,2.0
5009031,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1.0
5529235,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8423,-512,1,0,0,0,Laborers,1.0
5270444,M,Y,N,1,675000.0,Commercial associate,Higher education,Married,House / apartment,-11408,-1526,1,1,0,0,Drivers,3.0
5409503,F,N,Y,0,51750.0,Working,Secondary / secondary special,Married,House / apartment,-17166,-2514,1,0,0,0,Cleaning staff,2.0
5270258,M,Y,N,0,540000.0,Working,Higher education,Married,House / apartment,-17666,-2317,1,0,0,0,Managers,2.0
6485869,F,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15512,-4771,1,0,0,0,Laborers,3.0
6665346,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11673,-1011,1,1,1,0,Drivers,3.0
5858455,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19766,-1662,1,0,1,1,Drivers,2.0
6229429,F,Y,Y,0,270000.0,Working,Higher education,Civil marriage,House / apartment,-16761,-235,1,0,0,1,,2.0
5982003,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-16067,-2543,1,0,0,0,Laborers,2.0
6660984,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,With parents,-15224,-1822,1,0,1,0,Laborers,3.0
5603008,F,N,Y,0,72000.0,Pensioner,Higher education,Widow,House / apartment,-24384,365243,1,0,1,0,,1.0
5552399,F,N,Y,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-15147,-4121,1,0,0,0,Sales staff,2.0
6693149,M,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-16912,-1187,1,0,0,0,Managers,2.0
5462902,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12182,-567,1,0,0,0,Private service staff,1.0
5564525,M,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-19806,-9897,1,0,0,0,Laborers,2.0
6134875,F,N,N,0,292500.0,Commercial associate,Lower secondary,Separated,House / apartment,-21693,-3309,1,0,0,0,Laborers,1.0
5415447,M,Y,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11198,-3629,1,0,0,0,,5.0
5889137,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11998,-3748,1,1,0,0,Laborers,1.0
6501065,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23459,365243,1,0,0,0,,1.0
6007211,M,N,Y,0,153000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19312,-1809,1,1,0,0,Laborers,2.0
5617790,F,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13156,-2392,1,0,0,0,Sales staff,3.0
6837622,F,N,Y,0,180000.0,Working,Higher education,Civil marriage,House / apartment,-12696,-1367,1,0,1,0,Sales staff,2.0
5868405,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-10683,-1584,1,1,0,1,,2.0
5978471,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19981,-4432,1,0,0,1,Laborers,2.0
6424325,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14346,-939,1,0,0,0,Core staff,2.0
6332333,M,Y,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16867,-824,1,0,1,0,Laborers,4.0
5952010,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-15450,-5352,1,0,0,1,High skill tech staff,2.0
6014536,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17832,-885,1,0,0,0,,1.0
5971052,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17029,-429,1,0,0,0,Medicine staff,1.0
5738455,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15907,-3719,1,1,0,0,,2.0
5185476,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-18830,-10913,1,0,0,0,Medicine staff,1.0
6591819,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23178,365243,1,0,1,0,,2.0
5943104,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14410,-335,1,0,0,1,Cooking staff,3.0
5743702,F,Y,Y,1,540000.0,Working,Higher education,Married,House / apartment,-13807,-2975,1,0,0,0,Managers,3.0
5096965,M,N,Y,2,162000.0,Working,Secondary / secondary special,Married,House / apartment,-11127,-4266,1,0,0,0,,4.0
5099845,F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,-14768,-2133,1,1,1,1,Core staff,4.0
6124344,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-14787,-6325,1,1,1,0,Medicine staff,2.0
6642873,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-10252,-1733,1,1,0,1,Managers,2.0
6744557,M,Y,Y,2,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11095,-336,1,0,1,0,Drivers,4.0
6248780,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6290020,F,Y,Y,2,405000.0,Working,Secondary / secondary special,Married,House / apartment,-11820,-338,1,0,0,0,Sales staff,4.0
5623617,F,N,Y,2,63000.0,Working,Secondary / secondary special,Married,House / apartment,-9335,-260,1,1,0,0,High skill tech staff,4.0
5198506,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20345,-2878,1,1,0,0,Sales staff,2.0
6591302,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19300,365243,1,0,1,0,,2.0
6093965,F,N,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13851,-2526,1,1,0,0,Sales staff,4.0
7088557,F,N,Y,0,90000.0,Commercial associate,Higher education,Separated,House / apartment,-18386,-8808,1,0,0,0,Core staff,1.0
5678834,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15641,-93,1,0,1,0,Sales staff,2.0
6631098,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15808,-3444,1,0,0,0,Laborers,2.0
5314770,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13046,-4578,1,0,0,0,Drivers,5.0
6416210,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17048,-840,1,0,0,0,Core staff,1.0
5736603,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,-21789,-3100,1,1,0,0,Laborers,2.0
6764744,M,N,Y,0,315000.0,Working,Higher education,Married,House / apartment,-20841,-9834,1,0,0,1,Managers,2.0
5403262,M,Y,N,0,315000.0,Working,Higher education,Single / not married,House / apartment,-19570,-3655,1,0,1,1,High skill tech staff,1.0
5377166,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15056,-3435,1,0,0,0,Laborers,3.0
6126293,F,Y,N,0,166500.0,State servant,Secondary / secondary special,Married,House / apartment,-16212,-7073,1,0,0,1,,2.0
7636224,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-19934,-271,1,0,1,1,Managers,2.0
6723442,F,Y,Y,1,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-15221,-8050,1,1,0,0,High skill tech staff,2.0
5105056,M,Y,N,0,225000.0,Commercial associate,Higher education,Single / not married,Municipal apartment,-11528,-606,1,0,1,1,High skill tech staff,1.0
6209995,F,N,Y,0,198000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23419,365243,1,0,1,0,,2.0
5637185,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13254,-363,1,0,1,0,Cooking staff,1.0
5860775,M,Y,Y,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,-19750,-3563,1,0,1,0,,1.0
6608340,F,N,Y,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14495,-1436,1,0,0,0,Sales staff,4.0
5559233,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,Office apartment,-13440,-2685,1,1,1,0,Laborers,2.0
6277229,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22721,365243,1,0,1,0,,2.0
6835733,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21212,365243,1,0,0,0,,2.0
6277366,F,Y,N,1,247500.0,State servant,Higher education,Married,Municipal apartment,-18840,-3150,1,0,0,0,Core staff,3.0
6416281,M,Y,Y,0,900000.0,Commercial associate,Higher education,Married,House / apartment,-13093,-2058,1,1,1,0,Managers,2.0
6641175,F,Y,Y,1,225000.0,Working,Incomplete higher,Separated,House / apartment,-13956,-1045,1,0,0,0,High skill tech staff,2.0
5467020,F,Y,N,0,112500.0,Commercial associate,Lower secondary,Single / not married,Municipal apartment,-12824,-701,1,0,0,0,Sales staff,1.0
6046666,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18688,-5173,1,0,0,0,Laborers,2.0
5416200,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11178,-3080,1,0,1,0,Core staff,2.0
6604646,M,Y,Y,0,1350000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17345,-4819,1,0,1,1,Core staff,1.0
5190146,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13312,-549,1,0,0,0,,3.0
5029619,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15923,-961,1,0,0,0,Waiters/barmen staff,2.0
6779922,M,Y,Y,3,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13084,-1561,1,0,0,1,Drivers,5.0
5369457,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-10782,-596,1,0,0,0,Laborers,2.0
6033058,M,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-10911,-3733,1,1,1,0,Core staff,1.0
5352812,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-12380,-723,1,0,0,0,Laborers,2.0
5993470,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-9224,-235,1,0,0,0,Laborers,3.0
6398118,F,N,Y,1,270000.0,State servant,Higher education,Married,House / apartment,-14155,-1268,1,0,0,0,Accountants,3.0
6800414,M,Y,Y,0,427500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13159,-4808,1,1,1,0,Laborers,2.0
6471775,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15741,-8303,1,0,0,0,Medicine staff,2.0
5155049,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10872,-1769,1,0,0,0,Laborers,2.0
6051538,M,Y,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9805,-1944,1,0,0,0,Laborers,1.0
5964376,F,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20551,-2738,1,0,0,0,Sales staff,2.0
6153337,M,Y,N,0,157500.0,Working,Incomplete higher,Separated,House / apartment,-19027,-1192,1,1,1,0,Drivers,1.0
6007796,F,N,Y,1,337500.0,Commercial associate,Higher education,Widow,Co-op apartment,-15892,-2542,1,0,0,1,Laborers,2.0
6658571,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21071,365243,1,0,0,0,,2.0
6684924,M,Y,Y,0,87300.0,State servant,Secondary / secondary special,Married,House / apartment,-10918,-573,1,0,0,0,,2.0
5710120,F,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-19628,-716,1,1,0,0,,2.0
6046933,M,Y,Y,0,135000.0,State servant,Secondary / secondary special,Married,Co-op apartment,-8399,-670,1,0,0,0,High skill tech staff,2.0
5609741,M,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11541,-1741,1,1,1,0,,5.0
5513409,M,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-21504,365243,1,0,1,0,,2.0
5536209,F,N,Y,0,99000.0,Pensioner,Higher education,Married,House / apartment,-21528,365243,1,0,0,0,,2.0
5677958,F,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-10241,-1280,1,0,0,0,Core staff,2.0
5979064,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20274,365243,1,0,0,0,,1.0
5841099,F,N,Y,0,171000.0,Working,Higher education,Single / not married,House / apartment,-10161,-761,1,0,1,0,Core staff,1.0
6670880,F,N,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16908,-5165,1,0,0,1,Laborers,2.0
6122254,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15053,-7868,1,0,0,0,High skill tech staff,2.0
6232773,F,N,Y,0,175500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17848,-1105,1,0,0,0,Cleaning staff,2.0
5092380,F,N,Y,0,153000.0,Working,Secondary / secondary special,Widow,House / apartment,-12813,-2269,1,1,0,0,Laborers,1.0
6591141,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16228,-2127,1,0,0,1,Waiters/barmen staff,2.0
5928469,F,N,Y,0,139500.0,Working,Higher education,Single / not married,House / apartment,-9595,-1387,1,1,1,0,Core staff,1.0
5836883,F,N,Y,0,148500.0,Working,Secondary / secondary special,Separated,House / apartment,-10536,-786,1,1,1,0,Laborers,1.0
5796692,F,N,N,1,162000.0,State servant,Secondary / secondary special,Married,With parents,-8389,-1332,1,0,0,0,,3.0
6213440,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13553,-413,1,0,1,0,Laborers,1.0
6230504,F,Y,Y,1,337500.0,Commercial associate,Higher education,Married,House / apartment,-18173,-3078,1,0,1,0,Managers,3.0
5945532,F,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,-15198,-3991,1,0,0,0,Sales staff,1.0
5971110,F,N,N,2,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14427,-1770,1,0,0,0,Sales staff,4.0
6611689,M,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-10398,-2176,1,0,0,0,Managers,2.0
6092600,F,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15245,-2735,1,1,1,0,Laborers,3.0
5198441,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15842,-2116,1,0,1,0,Drivers,2.0
5627539,F,N,N,0,360000.0,Working,Secondary / secondary special,Separated,Municipal apartment,-22450,-14797,1,0,0,0,Accountants,1.0
5771695,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19322,365243,1,0,0,0,,2.0
5113990,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19484,-6798,1,0,0,0,Managers,2.0
6133303,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-20166,-2736,1,1,0,0,Laborers,2.0
5068057,M,Y,Y,1,427500.0,Working,Higher education,Married,House / apartment,-15085,-354,1,0,0,0,Managers,3.0
6277650,F,Y,Y,1,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15305,-1386,1,0,1,0,Managers,3.0
5633040,F,N,N,0,112500.0,Working,Higher education,Married,House / apartment,-11378,-227,1,0,1,0,Laborers,2.0
6124186,M,N,N,0,310500.0,Commercial associate,Higher education,Married,House / apartment,-13384,-1150,1,0,0,0,High skill tech staff,2.0
6529801,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15146,-745,1,0,0,0,Sales staff,3.0
5872059,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18208,-4384,1,1,1,0,,2.0
6820543,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-19348,-5376,1,0,0,0,Core staff,2.0
6620564,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24271,365243,1,0,1,0,,2.0
6793554,F,N,Y,0,315000.0,Working,Higher education,Civil marriage,House / apartment,-16202,-4858,1,0,1,0,Managers,2.0
6099073,M,N,Y,0,126000.0,Working,Secondary / secondary special,Married,With parents,-10259,-769,1,0,0,0,Drivers,2.0
6014648,F,N,N,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12371,-1159,1,0,0,0,Managers,2.0
